<<<<<<< HEAD
<<<<<<< HEAD
﻿整租 | 租房 龙华清湖双地铁 ，全新家具拎包入住，有全新公共,弓村二区,3060,https://sz.58.com/zufang/45364952983707x.shtml,经度,纬度
单间 | 国悦真盘，假一赔贰佰盘古天地4户合租 全新装修 家电,盘古天地(东区),1450,https://sh.58.com/hezu/44554699078280x.shtml,121.473701,31.230416
整租 | 黄渡西上海精装2房2厅 房东自住标准 现在全部空出,西上海御庭(曹安景林苑),3700,https://sh.58.com/zufang/44720630000672x.shtml,121.473701,31.230416
整租 | 江桥三村七街坊 2室1厅1卫,江桥三村七街坊,3800,https://sh.58.com/zufang/44693619722662x.shtml,121.473701,31.230416
整租 | 虹翔公寓 双南全明户型 采光好 精装修 诚心出售价钱,虹翔公寓,4000,https://sh.58.com/zufang/44510343093032x.shtml,121.473701,31.230416
整租 | 整租安亭兆丰路地铁口100米 一室一厅一卫 精装全配,芙蓉金厢园,1760,https://sh.58.com/zufang/44742680724508x.shtml,121.473701,31.230416
整租 | 大宅风范城 2室2厅1卫 5800元月 85平 豪华,大宅风范城,5800,https://sh.58.com/zufang/44090141186330x.shtml,121.473701,31.230416
整租 | 阳光城新界 4室1厅1卫,阳光城新界,3900,https://sh.58.com/zufang/44693381900957x.shtml,121.473701,31.230416
整租 | 11号地铁口安亭站 精装修 领包入住 随时看房,安亭财富广场(北楼),1500,https://sh.58.com/zufang/44512406537217x.shtml,121.473701,31.230416
整租 | 靠近同济大学 大学里二期 精装2房3400 元 业主,大学里,3400,https://sh.58.com/zufang/44499476887555x.shtml,121.473701,31.230416
整租 | 急租本人上门实地拍摄，自住装修精装全配，采光好拎包入,真新新村嘉秀坊,3300,https://sh.58.com/zufang/44732126360228x.shtml,121.473701,31.230416
单间 | 外冈雅苑 2室2厅1卫 主卧 南北,外冈雅苑,800,https://sh.58.com/hezu/44693218419872x.shtml,121.473701,31.230416
单间 | 玉兰四村 3室1厅1卫 1100元月 配套齐全 豪华,玉兰四村,1100,https://sh.58.com/hezu/43970836978718x.shtml,121.473701,31.230416
单间 | 运安小区押一付一， 780元月，精装修，配套齐全！！,运安小区,780,https://sh.58.com/hezu/43946397987601x.shtml,121.473701,31.230416
整租 | 安亭近大众 精装一室一厅 装修超好 卧室朝南 采光好,和亭佳苑,1260,https://sh.58.com/zufang/44698657026198x.shtml,121.473701,31.230416
单间 | 万达城市公寓 3室2厅2卫 次卧 北,万达城市公寓,1900,https://sh.58.com/hezu/44693073925636x.shtml,121.473701,31.230416
整租 | 金运路地铁口300米，精装修独立厨卫，看房随时，拎包,万达城市公寓,2360,https://sh.58.com/zufang/44666051234444x.shtml,121.473701,31.230416
整租 | 靠近博园路 润渡佳苑2房精装2700元 带大露台 可,润渡佳苑(西区),2700,https://sh.58.com/zufang/44577658747673x.shtml,121.473701,31.230416
单间 | 天禧嘉苑精装全配拎包入住主卧出租,天禧嘉苑(北区),1600,https://sh.58.com/hezu/44489744420135x.shtml,121.473701,31.230416
单间 | 安亭财富广场(北楼) 2室1厅1卫 主卧 南,安亭财富广场(北楼),1200,https://sh.58.com/hezu/44693031274632x.shtml,121.473701,31.230416
整租 | 房东急租 性价比超高三房 小区地段成熟生活交通非常方,宏立瑞园,4200,https://sh.58.com/zufang/44432340435107x.shtml,121.473701,31.230416
整租 | 阳光葡提公馆 2室1厅1卫 3000元月 南北通透,阳光葡提公馆,3000,https://sh.58.com/zufang/44180458787604x.shtml,121.473701,31.230416
整租 | 近地铁整租大一房带隔断 民用水电房东原来自己住的 有,V6时代,1300,https://sh.58.com/zufang/44665325540359x.shtml,121.473701,31.230416
整租 | 江桥二村四街坊 3室2厅2卫,江桥二村四街坊,4200,https://sh.58.com/zufang/44692949538324x.shtml,121.473701,31.230416
整租 | 近利群医院 楼层好 采光足 交通便利 停车方便 家具,真建七街坊,3600,https://sh.58.com/zufang/44746875741444x.shtml,121.473701,31.230416
整租 | 11号线嘉定北站直租无中间费，整租精装全配，宜家风格,嘉加德必易园,1806,https://sh.58.com/zufang/44667629058571x.shtml,121.473701,31.230416
整租 | 清河路361弄小区 1室1厅1卫,清河路361弄小区,1900,https://sh.58.com/zufang/44692949072276x.shtml,121.473701,31.230416
整租 | 朝南一室一厅带隔断，水电民用 全新装修，押一付一，可,安亭中央公园(别墅),1400,https://sh.58.com/zufang/44576928366993x.shtml,121.473701,31.230416
整租 | 白领公寓 家具齐全 高层景观 可做饭 干净舒适 拎包,金地格林春晓,2670,https://sh.58.com/zufang/44524144429592x.shtml,121.473701,31.230416
整租 | 近金运路13号线地铁 配套齐全 来电即看 多套可选,水岸金桥苑,5000,https://sh.58.com/zufang/44643212871590x.shtml,121.473701,31.230416
单间 | 嘉城雅颂湾 2室1厅1卫 主卧 南北,嘉城雅颂湾,1600,https://sh.58.com/hezu/38663275483017x.shtml,121.473701,31.230416
单间 | 轻纺市场附近 朝南主卧带阳台带独卫急租 厨房公用 拎,嘉秀新苑,2600,https://sh.58.com/hezu/44688766605606x.shtml,121.473701,31.230416
单间 | 直租无中介，11号陈翔站，翔瑞新苑，厨卫齐全，押一付,翔瑞新苑(东区),900,https://sh.58.com/hezu/44734632460954x.shtml,121.473701,31.230416
整租 | 尚品 2室1厅1卫 2800元月 45平 精装修 电,尚品,2800,https://sh.58.com/zufang/44478235545872x.shtml,121.473701,31.230416
单间 | 日月光伯爵天地城市华庭 3室1厅2卫 主卧 南,日月光伯爵天地城市华庭,1050,https://sh.58.com/hezu/44587486126225x.shtml,121.473701,31.230416
整租 | AAA没有人能与你相比  从我爱你的那一刻开始,旭辉华庭(公寓住宅),3588,https://sh.58.com/zufang/44742844473751x.shtml,121.473701,31.230416
整租 | 刚出新房源，近轻纺市场丰庄茶城百联，精装南北两房带固,嘉尚坊,4000,https://sh.58.com/zufang/44709801200796x.shtml,121.473701,31.230416
整租 | 精装修带燃气，环境优美，适宜居住，人文素 质高，物业,红土天阶,2600,https://sh.58.com/zufang/44701014290947x.shtml,121.473701,31.230416
单间 | 金鹤新城双佳翠庭 2室1厅1卫 主卧 南,金鹤新城双佳翠庭,1900,https://sh.58.com/hezu/44545625514147x.shtml,121.473701,31.230416
整租 | 丰庄十四街坊，精装修两房，本人实勘，有钥匙，随时可看,丰庄十四街坊,4500,https://sh.58.com/zufang/44676562861335x.shtml,121.473701,31.230416
单间 | 南翔老街 利翔公寓 原始大主卧 燃气厨房 随时看房,利翔公寓,1500,https://sh.58.com/hezu/44493412807942x.shtml,121.473701,31.230416
整租 | 芙蓉新村 近安亭地铁站口 精装全配 可办居住证 拎包,芙蓉新村,3200,https://sh.58.com/zufang/44289280675870x.shtml,121.473701,31.230416
单间 | 五一新村 3室1厅2卫 主卧 南,五一新村,1800,https://sh.58.com/hezu/44697914823309x.shtml,121.473701,31.230416
整租 | 我是房东，loft公寓，押一付一，看房便利。,高潮新苑,1650,https://sh.58.com/zufang/44174350373256x.shtml,121.473701,31.230416
单间 | 井亭苑近安亭11号线，押一付一，拎包入住，干净随时可,安亭中央公园(公寓住宅),850,https://sh.58.com/hezu/44479001709966x.shtml,121.473701,31.230416
单间 | 枫树林景苑3室合租，水电明用平摊，1000元月 南北,枫树林景苑(北区),1000,https://sh.58.com/hezu/44665357743527x.shtml,121.473701,31.230416
单间 | 云封公寓 3室1厅1卫 主卧 南,云封公寓,1390,https://sh.58.com/hezu/44708834042274x.shtml,121.473701,31.230416
整租 | 房子租的好，生活没发恼，漂亮的房子，配漂亮的你，，，,光明D9空间,2700,https://sh.58.com/zufang/44699493724326x.shtml,121.473701,31.230416
整租 | 风荷丽景 精装修 两房朝南 近宝龙城市广场 拎包入住,风荷丽景尚城(西区),4000,https://sh.58.com/zufang/44714573454232x.shtml,121.473701,31.230416
整租 | 可办居住证 房东诚心出租 3室1厅1卫 3980元月,天禧嘉苑(北区),3980,https://sh.58.com/zufang/44191941244182x.shtml,121.473701,31.230416
单间 | 练祁佳城盛蔷坊 4室1厅2卫 主卧 南,练祁佳城盛蔷坊,1200,https://sh.58.com/hezu/44665045164956x.shtml,121.473701,31.230416
整租 | 个人白领公寓，独们独户800到1500带独立卫生间和,嘉定河东小区,1500,https://sh.58.com/zufang/43961178005912x.shtml,121.473701,31.230416
整租 | 你还在合租吗，找我有精装唯美一室，告别合租的烦恼，拎,安亭名邸,1500,https://sh.58.com/zufang/44577332536707x.shtml,121.473701,31.230416
整租 | 安亭品质小区 精装大一房 家电齐全 民用水电 采光好,玉兰三村,1100,https://sh.58.com/zufang/44676569910681x.shtml,121.473701,31.230416
单间 | 天居玲珑湾(公寓住宅) 2室1厅2卫 主卧 南,天居玲珑湾(公寓住宅),1400,https://sh.58.com/hezu/44609683807632x.shtml,121.473701,31.230416
整租 | 江桥佳苑 装修全配 拎包入住,江桥佳苑,4000,https://sh.58.com/zufang/44226314193956x.shtml,121.473701,31.230416
整租 | 月付 押一付一 拎包入住不收中介非,中童巴比尼,1299,https://sh.58.com/zufang/44723621531929x.shtml,121.473701,31.230416
整租 | 整租，阳光房，独立厨卫，精装，可短租，月付，随时看房,胜辛南路800号办公楼,1774,https://sh.58.com/zufang/44742651989010x.shtml,121.473701,31.230416
单间 | 景悦名苑 2室1厅2卫 主卧 南,景悦名苑,1200,https://sh.58.com/hezu/44609902757653x.shtml,121.473701,31.230416
单间 | 蛋壳受过伤的租客看过了 拒绝二次伤害 物业出租 可短,中信泰富又一城(一期),1130,https://sh.58.com/hezu/44477357809411x.shtml,121.473701,31.230416
整租 | 合景峰汇 三房简单装修 可以做员工宿舍 看房有钥匙拎,合景峰汇,3300,https://sh.58.com/zufang/44457092589729x.shtml,121.473701,31.230416
整租 | 方宝佳苑 2室1厅1卫,方宝佳苑,2800,https://sh.58.com/zufang/44620859195657x.shtml,121.473701,31.230416
整租 | 非中介 精装一室户 独立厨卫 可短租 拎包入住 随时,胜辛南路800号办公楼,1664,https://sh.58.com/zufang/44699055327876x.shtml,121.473701,31.230416
整租 | 11号线安亭地铁口 精装一室户 拎包入住 随时看房,紫荆二村,1388,https://sh.58.com/zufang/44366778319774x.shtml,121.473701,31.230416
整租 | 南翔印象城 近地铁精装修员工宿舍 拎包入住 无中介,静安花苑(嘉定),2000,https://sh.58.com/zufang/44311628904605x.shtml,121.473701,31.230416
单间 | 金沙缘圆宝邸 3室1厅1卫 次卧 北,金沙缘圆宝邸,1800,https://sh.58.com/hezu/44700154286502x.shtml,121.473701,31.230416
整租 | 红翔新村 2室1厅1卫 3800元月 首出租 电梯房,红翔新村,3800,https://sh.58.com/zufang/44510661182351x.shtml,121.473701,31.230416
整租 | 办暂住证精装修 环境优美 近真新学校 近14号地铁,嘉利坊,3600,https://sh.58.com/zufang/44721470068242x.shtml,121.473701,31.230416
整租 | 市民广场旁 婚房装修 低楼层环境好 交通便利 可停车,玉兰四村,3300,https://sh.58.com/zufang/42612434232338x.shtml,121.473701,31.230416
单间 | 嘉怡坊 1室0厅1卫 次卧 南,嘉怡坊,1400,https://sh.58.com/hezu/44699873559061x.shtml,121.473701,31.230416
整租 | 精装修一楼带大院子，优雅而惬意，随时可看拎包入住，欢,旭辉华庭(公寓住宅),3800,https://sh.58.com/zufang/43939051086339x.shtml,121.473701,31.230416
整租 | 上实海上荟 精装两房 近远香湖公园 价格可谈 拎包入,上实海上荟(公寓住宅),3300,https://sh.58.com/zufang/44714543248920x.shtml,121.473701,31.230416
整租 | 黄渡大众标准大3房 南北通透 采光好 可随时看房 图,大众春盛苑(公寓住宅),3000,https://sh.58.com/zufang/43703410813220x.shtml,121.473701,31.230416
整租 | 玉兰四村 3室2厅2卫,玉兰四村,3800,https://sh.58.com/zufang/44699591921166x.shtml,121.473701,31.230416
整租 | 话不多说，直接开干。选它 值得信赖，精修装房，设施齐,金鹤新城城杰苑,1726,https://sh.58.com/zufang/44115104040483x.shtml,121.473701,31.230416
整租 | 我试着不去想你 可是每次都会忍不住想你 你来跟我看房,绿地卡米公社,3588,https://sh.58.com/zufang/44742303348869x.shtml,121.473701,31.230416
整租 | 近老街 地铁 学校 菜市场 超市 一房 中楼层 精装,德华一村,3500,https://sh.58.com/zufang/44190352953000x.shtml,121.473701,31.230416
整租 | 金沙缘圆宝邸 1室1厅1卫,金沙缘圆宝邸,4700,https://sh.58.com/zufang/44699567034145x.shtml,121.473701,31.230416
整租 | 格林春晓 近地铁 可办公！居住 家具家电配套齐全,金地格林春晓,11000,https://sh.58.com/zufang/43472586607874x.shtml,121.473701,31.230416
单间 | 蛋壳受过伤的租客看过来房租月付可办居住证朝南大主卧独,日月光伯爵天地,1420,https://sh.58.com/hezu/44516970849556x.shtml,121.473701,31.230416
单间 | 大阳台，原价1650，月底前仅需1300，押一付一，,日月光伯爵天地鼎固君庭,1300,https://sh.58.com/hezu/44623892210049x.shtml,121.473701,31.230416
单间 | 江桥佳苑 2室1厅1卫 主卧 南,江桥佳苑,1450,https://sh.58.com/hezu/44578975272488x.shtml,121.473701,31.230416
整租 | 日月光伯爵湾(二期) 3室1厅2卫 4000元月 精,日月光伯爵湾(二期),4000,https://sh.58.com/zufang/44569371256976x.shtml,121.473701,31.230416
整租 | 金运路地铁口，精装全配，正规双南两房，随时拎包入住，,金鹤新城金霞苑,4200,https://sh.58.com/zufang/44010037912196x.shtml,121.473701,31.230416
整租 | 11号线 白银路 地铁站 精装三房 看房方便  周边,白银时代尚苑(三期),4200,https://sh.58.com/zufang/44061343291149x.shtml,121.473701,31.230416
单间 | 大宅风范城 3室1厅1卫 主卧 南,大宅风范城,1500,https://sh.58.com/hezu/44578961884448x.shtml,121.473701,31.230416
单间 | 直租地铁口精装好房出租 拎包入住 可短租可办居住证,日月光伯爵天地汇景华庭,1090,https://sh.58.com/hezu/44587636929448x.shtml,121.473701,31.230416
整租 | 万立城 简装大3房 飞机户型 开发商优惠房 可长租,万立城(公寓住宅),2800,https://sh.58.com/zufang/44456048882709x.shtml,121.473701,31.230416
整租 | 地铁旁万达广场1室1厅1卫 3300元月 装修漂亮,嘉定万达广场(商住楼),3300,https://sh.58.com/zufang/44611537189147x.shtml,121.473701,31.230416
单间 | 练祁佳城永泰嘉苑(615弄) 2室1厅1卫 次卧 南,练祁佳城永泰嘉苑(615...,1300,https://sh.58.com/hezu/44699370139161x.shtml,121.473701,31.230416
整租 | 爱德佳苑位于爱特路185弄50平米，月租3350,爱德佳苑(一期),3350,https://sh.58.com/zufang/44580236276632x.shtml,121.473701,31.230416
整租 | 嘉定万达，马陆大融城，南翔商圈，整租一室户，可月付，,胜辛南路800号办公楼,1500,https://sh.58.com/zufang/44598681264790x.shtml,121.473701,31.230416
整租 | 星华公路吴杨东路路口 华联2楼新公寓出租,红光公寓,950,https://sh.58.com/zufang/44742346847130x.shtml,121.473701,31.230416
单间 | 高潮新苑 3室1厅1卫 次卧 南,高潮新苑,1250,https://sh.58.com/hezu/44699303613587x.shtml,121.473701,31.230416
整租 | 曹安公路19号桥精装修独立卫生间房子出租,黄渡镇联西村,800,https://sh.58.com/zufang/44515069942043x.shtml,121.473701,31.230416
整租 | 新出精装一房 租期灵活 有钥匙 随时看房 交通便利,嘉利坊,2900,https://sh.58.com/zufang/44680432612896x.shtml,121.473701,31.230416
单间 | 大宅风范城 4室1厅2卫 次卧 南,大宅风范城,1000,https://sh.58.com/hezu/44687880954655x.shtml,121.473701,31.230416
整租 | 刚退，14号线口，租期灵活，可月付，正规一房一厅，随,嘉利坊,3000,https://sh.58.com/zufang/44724134017317x.shtml,121.473701,31.230416
单间 | 封浜房屋便宜出租，刚毕业人员首先，价格实惠,东华环球建材市场,800,https://sh.58.com/hezu/44742328958498x.shtml,121.473701,31.230416
整租 | 嘉定新城中心，附近有万达广场，十一号地铁线，周边配套,中信泰富又一城雅苑,4500,https://sh.58.com/zufang/44247463196563x.shtml,121.473701,31.230416
单间 | 金鹤新城中房公寓 3室2厅1卫 次卧 北,金鹤新城中房公寓,1300,https://sh.58.com/hezu/44690658841354x.shtml,121.473701,31.230416
整租 | 泰翔嘉苑，精装修3房，近南翔地铁站，古猗园，随时可以,泰翔嘉苑,4300,https://sh.58.com/zufang/44681409578789x.shtml,121.473701,31.230416
整租 | 嘉海雅苑 精装修近地铁2室2厅1卫 3500元月 电,嘉海雅苑(西区),3500,https://sh.58.com/zufang/44565535169428x.shtml,121.473701,31.230416
整租 | 黄渡润渡佳苑精装3房2厅 配套齐全 有钥匙 可随时看,润渡佳苑(西区),3200,https://sh.58.com/zufang/44488374194179x.shtml,121.473701,31.230416
单间 | 翔瑞新苑(北区) 4室2厅2卫 次卧 南,翔瑞新苑(北区),1400,https://sh.58.com/hezu/44690199271437x.shtml,121.473701,31.230416
