marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vines,Impact_factor,review_headline,review_body,total_words,words_number,review_date
US,52693309,R3LQMIISQUAJ68,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,5,26,31,N,21.0,Tiny treasure,"I live in a small house (400 sf) so I don't have much room for anything. This may be too soon for a review (as I just received the microwave y'day) but so far it's just perfect. I love that the controls are on the bottom instead of on the side, as my microwave cubby is only 16.5 inches wide. I like the style and the easy setup, as well. It's perfect for an apartment, dorm room, or office kitchen.<br /><br />One thing to note - on the inside left wall (if you're facing the microwave), there's what looks like a cardboard panel screwed into the wall by the vent. There isn't anything definitive about what to do about this panel, and since it looks like it could possibly be removed, I called Whirlpool customer service to get some clarification. Long story short - don't remove the panel, it's supposed to be there.<br /><br />Other than that momentary confusion, I'm really happy with this product.","['or', 'cardboard', 'with', 'supposed', 'Tiny', 'may', 'too', 'Long', ""It's"", 'of', 'instead', 'have', 'love', 'in', 'and', 'are', 'note', 'by', 'soon', 'inside', 'controls', 'house', 'a', 'I', 'it', 'product', 'setup', 'This', 'room', '(as', 'than', 'wide', 'get', 'to', ""don't"", 'possibly', '(400', 'confusion', 'definitive', 'side', 'so', 'wall', 'apartment', 'office', '165', 'small', 'looks', 'about', 'customer', 'service', 'happy', 'panel', 'could', 'dorm', 'momentary', 'perfect', 'called', 'since', 'live', 'for', 'far', '/><br', 'but', ""y'day)"", 'there<br', 'removed', 'short', ""I'm"", 'my', 'well', 'some', ""there's"", 'review', 'anything', 'only', 'as', 'much', 'do', 'an', ""you're"", 'There', '-', 'inches', 'remove', ""it's"", '/>One', 'clarification', 'kitchen<br', 'microwave', '(if', '/>Other', 'treasure', 'is', 'the', 'style', 'facing', 'received', 'really', 'like', 'be', ""isn't"", 'Whirlpool', 'that', 'screwed', 'sf)', 'microwave)', 'easy', 'what', 'cubby', 'into', 'on', 'this', 'vent', 'story', 'left', 'just', 'thing', 'bottom']",118,12/21/2012
US,36505671,R2A8J0U92HX2QH,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,2,2,N,2.0,Great Item,"Item was what was advertised, in condition advertised and delivered on time. That's all you can ask of a supplier. You must prepare the area where you are going to use the paint. Takes a lot of sanding and preparing, but the result of spraying even coats is great.","['Great', 'Takes', 'is', 'the', 'you', 'ask', 'lot', 'even', 'but', 'Item', 'all', 'to', 'paint', 'You', 'use', 'of', 'time', 'can', 'advertised', 'was', 'in', 'and', 'going', 'what', 'are', 'sanding', 'coats', 'on', 'great', 'supplier', 'preparing', 'prepare', 'must', 'a', 'where', ""That's"", 'delivered', 'area', 'result', 'spraying', 'condition']",41,12/10/2012
US,40437521,RDFEL2E2ULFCQ,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,3,3,N,3.0,Very nice design,I bought this microwave almost a year ago. Love it. Quality is good enough ( I do not use it too often). I really in love with the design.,"['microwave', '(', 'is', 'the', 'with', 'really', 'design', 'year', 'too', 'Very', 'use', 'Love', 'love', 'good', 'in', 'bought', 'do', 'almost', 'this', 'Quality', 'a', 'I', 'ago', 'enough', 'nice', 'it', 'often)', 'not']",28,12/10/2012
US,51821805,R1BVH9DPTM166R,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,1,1,N,1.0,Nice!,"This is a really nice little microwave!  Just what I was looking for.  No complaints.  It was shipped quickly by the supplier, too.  The controls are simple and elegant, and the surfaces are easy to clean.  I would buy it again.","['The', 'microwave', 'is', 'for', 'This', 'the', 'would', 'clean', 'really', 'buy', 'too', 'to', 'quickly', 'surfaces', 'again', 'Just', 'looking', 'was', 'easy', 'and', 'shipped', 'No', 'what', 'are', 'It', 'by', 'supplier', 'little', 'controls', 'a', 'I', 'nice', 'it', 'simple', 'elegant', 'Nice', 'complaints']",37,12/10/2012
US,36263559,R1M5NC4XORAEMS,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,5,3,3,N,3.0,Fast shipment!,So far so good. Replaced a Samsung and the existing bracket worked. Much quieter than the one replaced. My wife loves the<br />melt/soften function.,"['Much', 'the', 'far', 'shipment', 'loves', 'than', 'the<br', '/>melt/soften', 'Samsung', 'So', 'function', 'wife', 'bracket', 'worked', 'one', 'quieter', 'good', 'Replaced', 'and', 'My', 'so', 'Fast', 'a', 'existing', 'replaced']",25,12/7/2012
US,13807208,R2FENI4Z4G2941,B002I9QFNC,838179571,hmv3051u 300 series 1.6 cu. ft. over-the range microwave oven with 1000 watts 10 microwave power levels automatic shut off and lcd display: stainless,Major Appliances,4,1,9,N,-7.0,Good Microwave,"I have only had this installed for several days and have not used all functions, but so far it seems like a good machine.","['used', 'Microwave', 'for', 'far', 'seems', 'but', 'functions', 'like', 'all', 'Good', 'have', 'several', 'only', 'good', 'days', 'and', 'so', 'this', 'machine', 'a', 'I', 'it', 'installed', 'not', 'had']",25,11/27/2012
US,19272169,R3C1NHTNVGTACH,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,Major Appliances,5,0,0,N,1,I ordered these motors to power a miniature barber pole project they work great.,Motors turn at the correct speed and are powerful enough to power my project of a miniature barber pole and the price was good.,"['pole', 'work', 'Motors', 'the', 'project', 'they', 'turn', 'to', 'my', 'of', 'powerful', 'motors', 'was', 'good', 'and', 'speed', 'power', 'barber', 'are', 'great', 'price', 'ordered', 'a', 'at', 'I', 'enough', 'correct', 'miniature', 'these']",29,11/26/2012
US,99058,R11GVNJD2MS4FF,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,1,8,27,N,-11.0,Mr. Johnny Warren,This product sucks ass when I received it doesn't work and have tryed and tryed to exchange it but whirlpool does not and will not stand behind there products,"['does', 'work', 'sucks', 'tryed', 'This', 'Mr', 'received', 'but', 'will', 'to', 'ass', 'have', 'and', 'products', 'behind', 'whirlpool', 'exchange', 'stand', 'Warren', 'Johnny', 'I', 'it', 'there', ""doesn't"", 'not', 'when', 'product']",27,11/17/2012
US,13838072,R2RCH8XDFOH0VN,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,3,3,N,3.0,Affordable Quality,"This is the second Sharp R-1405, Over the Range Microwave I have owned. The first one lasted 8 years and gave me excellent service. So I was thrilled when I found the same model still being produced. I snatched it up and easily installed it because the same install hardware was required and 90% of the mounting hardware was already installed in the wall above the stove. Not only that..The price was about $200 or $300 less than comparable over the range microwaves. An excellent product that gets the job done!!...I highly recommend it!","['or', 'The', 'lasted', 'gets', 'job', 'same', 'Microwave', 'microwaves', 'is', 'the', 'This', 'me', 'found', 'owned', 'excellent', 'snatched', 'because', 'already', 'than', 'Not', 'model', 'less', 'So', 'that', 'of', 'have', 'Affordable', 'Sharp', 'Range', 'first', 'required', 'above', 'comparable', 'one', 'R-1405', 'was', 'only', 'install', 'and', 'being', 'thrilled', '90%', 'still', 'in', 'gave', 'hardware', 'An', 'recommend', 'produced', 'product', 'wall', '8', '$300', 'price', '$200', 'over', 'easily', 'Quality', 'mounting', 'thatThe', 'doneI', 'I', 'years', 'about', 'it', 'range', 'stove', 'installed', 'Over', 'service', 'up', 'when', 'second', 'highly']",74,11/16/2012
US,44082867,RGJX3P014D186,B001DEI9LY,572011672,sharp microwave turntable ntnt-a117wrez,Major Appliances,5,4,4,N,4.0,Sharp Microwave Turntable,"For some strange reason, my microwave turntable plate just cracked in half.  I didn't have a part number so went by brand and size and found the perfect replacement through an Amazon vendor.  The order was shipped quickly and our microwave is usable again.  We are very happy and would recommend the vendor and product.","['vendor', 'perfect', 'The', 'reason', 'microwave', 'part', 'Microwave', 'Turntable', 'turntable', 'is', 'found', 'the', 'would', 'very', 'We', 'size', 'my', 'quickly', 'have', 'Sharp', 'again', 'some', 'For', 'through', 'was', 'order', 'brand', 'in', 'and', 'shipped', 'usable', 'went', 'Amazon', 'number', 'are', 'recommend', 'replacement', ""didn't"", 'so', 'an', 'by', 'our', 'cracked', 'a', 'I', 'strange', 'just', 'happy', 'plate', 'product', 'half']",51,11/11/2012
US,50179202,R27AQQ8O2JCTBB,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,Major Appliances,5,1,1,N,1.0,Perfect!!!,"When the turntable on my Sharp microwave stopped turning, I went on line to find a substitute.  Some years ago I had a turntable that worked independently of the microwave.  Simple device.  Works by winding it up, much like an old fashioned alarm clock.<br /><br />After Googling turntable, I came upon this little motor and thought &#34;Why not?&#34;, I can do this.  I know nothing about electronics, so I realized that by taking the microwave apart to make the fix, I might destroy it, but it wasn't working anyway so I decided to gamble and order the part.<br /><br />I very carefully opened up the microwave (after disconnecting it from the power) and located the motor that turned the turntable.  It was simple (fairly intuitive) to remove and replace, and for a very small amount of money, I fixed the microwave.  I've had this microwave for seven plus years and now I expect to get another seven, very possibly more.<br /><br />Overall...  one of my best buys on Amazon.","[""wasn't"", 'turntable', 'decided', 'replace', 'electronics', 'now', 'Works', 'Googling', 'winding', 'of', 'upon', 'from', 'turning', 'working', 'order', 'and', 'Simple', 'amount', 'intuitive)', 'line', 'expect', 'stopped', 'by', 'a', '/>I', 'I', 'it', 'buys', 'carefully', 'gamble', 'nothing', '(after', 'very', 'power)', 'get', 'to', 'motor', 'possibly', 'fashioned', 'money', 'realized', ""I've"", 'one', 'was', 'old', 'went', 'fixed', 'Amazon', 'not&#34;', 'apart', 'so', 'more<br', 'might', 'little', 'years', 'about', 'small', 'had', 'destroy', 'Perfect', 'substitute', 'best', 'for', 'part<br', 'plus', 'device', '/><br', 'but', 'Some', 'came', 'independently', '&#34;Why', 'my', 'can', 'clock<br', 'When', 'find', '/>Overall', 'alarm', 'located', 'much', 'another', 'do', 'an', 'make', 'remove', 'up', '/>After', 'disconnecting', 'turned', 'microwave', 'thought', 'the', 'seven', 'like', 'opened', 'that', 'Sharp', 'taking', 'worked', 'know', 'fix', '(fairly', 'It', 'on', 'this', 'anyway', 'ago', 'simple']",109,11/9/2012
US,22528417,R1KAMZT6RMV4CY,B001DEI9LY,572011672,sharp microwave turntable ntnt-a117wrez,Major Appliances,1,1,5,N,-3.0,different photo in ad,Haven't returned item because seem to be complicated return policy and not given clear answer on step. The actually ad is different than the actual product.,"['The', 'is', 'returned', 'ad', 'the', 'actually', 'because', 'item', 'than', 'different', ""Haven't"", 'be', 'to', 'step', 'complicated', 'return', 'given', 'seem', 'in', 'and', 'photo', 'clear', 'answer', 'actual', 'on', 'policy', 'not', 'product']",28,11/9/2012
US,22026992,RUFCTBKSIA9YD,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,5,2,3,N,1.0,Samsung Microwave,"Very attractive and functional microwave, that was easy to install as a replacement for a GE microwave that no longer worked.","['microwave', 'Microwave', 'for', 'longer', 'to', 'Samsung', 'Very', 'GE', 'that', 'worked', 'functional', 'was', 'no', 'easy', 'and', 'install', 'as', 'replacement', 'a', 'attractive']",20,11/9/2012
US,43301951,R8BCLWHC4IZ0E,B008F07MPS,168181302,whirlpool wmc30516as 1.6 cu. ft. stainless steel countertop microwave,Major Appliances,5,15,17,N,13.0,"Big, Well Built","Needed a new stainless steel microwave. Works well, nice and big. It is only stainless on the front, black everywhere else. Works well so far...","['microwave', 'is', 'the', 'far', 'Needed', 'Works', 'well', 'only', 'and', 'Built', 'Well', 'new', 'everywhere', 'It', 'so', 'steel', 'on', 'black', 'front', 'else', 'a', 'nice', 'Big', 'stainless', 'big']",25,11/7/2012
US,51709292,R8ZI7DSDATI00,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,5,1,2,N,1,GE Profile Microwave,"This is an excellent product. It has variable intensity settings and just enough features to be easy to use. Its not only nice looking, but Consumer Reports rates it as one of the best. The stainless steal body makes it easy to clean and it fits any Kitchen decor.","['The', 'Microwave', 'features', 'best', 'is', 'the', 'This', 'excellent', 'clean', 'but', 'be', 'has', 'steal', 'Profile', 'to', 'Kitchen', 'GE', 'use', 'of', 'any', 'intensity', 'one', 'looking', 'only', 'settings', 'easy', 'and', 'Consumer', 'as', 'rates', 'Reports', 'Its', 'decor', 'It', 'an', 'body', 'makes', 'variable', 'enough', 'nice', 'it', 'fits', 'stainless', 'just', 'not', 'product']",46,11/5/2012
US,20311335,R15JI1MSZ3YJ3U,B008F07MPS,168181302,whirlpool wmc30516as 1.6 cu. ft. stainless steel countertop microwave,Major Appliances,4,13,14,N,12.0,met my expectations,Used this microwave as a built-in. I had a specific width opening in some shelving and wanted the most cu ft and features in this width. Only been using it for a couple weeks however it has met my expectations. The body of this unit is black so if you are looking for an all stainless for countertop use this would not be the one.,"['been', 'The', 'microwave', 'features', 'is', 'the', 'for', 'countertop', 'you', 'width', 'would', 'cu', 'weeks', 'all', 'be', 'has', 'my', 'use', 'of', 'using', 'met', 'some', 'ft', 'if', 'one', 'looking', 'in', 'as', 'and', 'most', 'Only', 'built-in', 'expectations', 'wanted', 'Used', 'couple', 'are', 'so', 'an', 'opening', 'this', 'however', 'body', 'shelving', 'black', 'unit', 'a', 'I', 'it', 'specific', 'stainless', 'not', 'had']",53,10/30/2012
US,23317954,RBYJW1UTX38K6,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,5,6,N,4.0,This microwave SUCKS!!!!!,"This microwave SUCKS and so does the seller!!!! I purchased this microwave in April because I was remodeling my kitchen and was upgrading to this better quality stainless steel over the range microwave.  Well how I said I purchased it in April, but didn't install it until the beginning of August.  The delivery was fast, but when I reccieved it, two of the back corners were dented, but I decided to install it anyways because it was in the back anyways and nobody would ever see it.  It is now October and it has gone out on me.  I was about to warm up my dinner when I pressed start and BOOM it went out.  It turned off just like that.  It never turned back on. I am really dissapointed becasue I thought I had purchased a good quality product.  I contacted the seller and he said to call Samsung and they would cover it since its still under warranty.  Well it is under warranty, but the thing is it turns out this is a refurbished unit when the seller says he purchased it new from Lowes.  He's a liar becasue Lowes does NOT sell refurbished units.  So now I'm out a couple hundred $$$ and now I have to purchase a new one.  People please listen to the reviews and don't buy this microwave, whether it's her or some other place.  Save yourselves time, money, and dissapointment.  Also, do NOT buy from this seller he is sooo unproffesional and NOT helpfull. I only give it one star because I have to give it a 1-5 or else I would give it a 0.","['he', 'units', 'The', 'delivery', 'or', 'Also', 'decided', 'liar', 'buy', 'now', 'ever', 'nobody', 'hundred', 'Samsung', 'So', 'becasue', 'from', 'of', 'People', 'time', 'have', 'quality', 'until', 'star', 'give', 'helpfull', 'says', 'in', 'and', 'install', 'out', 'warranty', 'SUCKS', '$$$', 'stainless', 'reccieved', 'over', 'a', 'I', 'it', 'cover', 'product', 'yourselves', 'Save', 'how', 'me', 'This', 'seller', 'off', 'under', 'contacted', 'purchased', 'Lowes', 'to', 'start', ""don't"", 'refurbished', 'money', 'better', 'reviews', 'one', 'was', 'went', 'Well', 'pressed', 'new', 'call', 'so', 'steel', 'am', 'April', 'about', 'sell', 'range', 'had', 'since', 'does', 'dinner', 'anyways', 'please', 'dissapointment', 'but', 'never', 'upgrading', 'kitchen', 'listen', 'they', ""I'm"", 'my', 'some', 'dented', 'only', 'good', 'whether', 'October', 'gone', 'BOOM', 'other', 'do', ""He's"", 'her', 'else', 'unproffesional', ""it's"", 'up', 'when', 'sooo', 'NOT', 'turned', 'see', 'microwave', 'said', 'turns', 'thought', 'fast', 'is', 'the', '0', 'would', 'really', 'dissapointed', 'because', 'like', 'has', 'beginning', 'that', 'corners', 'still', 'two', 'warm', 'couple', 'It', 'remodeling', ""didn't"", 'purchase', 'on', 'this', 'back', 'place', '1-5', 'unit', 'August', 'its', 'were', 'just', 'thing']",146,10/22/2012
