marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
US,18704719,R3SY6PUL4TH7PJ,B001CJJ5QS,792394870,"Skinceuticals Ultimate UV Defense Nourishing Broad-spectrum Sunscreen SPF 30, 3-Ounce Tube",Beauty,5,0,0,N,Superb sunscreen,Have used this sunscreen for several years and know that it is a superb product.  I especially like the fact that it is fragrance free and can be used under makeup easily.,2/26/2011
US,49687692,R2CXJX224CY0ZN,B000K9D0CQ,724967502,Brand New Nioxin System 2 Cleanser & Scalp Therapy Duo(16.9oz)each Plus FREE 1.4oz Scalp Treatment,Beauty,5,0,0,N,A nice gift for cancer patients,"My hair stylist recommended this product, and had me start on it before I started chemo, during it, and after it was over.  Even though it was tough and sad to put on my scalp during the process, having no hair, I'm glad I did.  It sort of gave me reassurance that yes, someday I would have hair again.  After a year of having to wear a hot wig, when my hair did come back, it came back VERY strong and full!!!   I'm not real big on the minty smell, but I definitely would recommend the product, and gave it to a friend that was going to be going through chemo too.",2/26/2011
US,23476764,R3SXUARQIXTJCL,B003DHXODW,764483655,Sedal S.O.S. Reparacion (Repairing) Conditioner 350ml,Beauty,5,0,0,N,Unbelievable,"There is no way not to recommend this product. Since the first time I used I felt the difference in my hair: it's softer and brighter. Sometimes with other conditioners, hair tends to fell, but you won't feel this with SOS Reparacion.",2/26/2011
US,16115255,R2CJ56RK9VFR0I,B002HMCIOK,500481725,Telebrands Deluxe Pampered Toes,Beauty,1,2,5,N,You get what you pay for,"Very uncomfortable, I can't have it on for more than 5 minutes. I bought it because it was cheap, but I guess you get what you paid for; a cheap product with cheap quality",2/26/2011
US,14724476,R2IJH9J1HVJMXT,B000WEG4BI,714036056,Artemis Woman Heel Smoother Spa Gift Set,Beauty,1,0,3,N,didn't recieve,"I have not recieved this product so I can't give an accurate review. I would like someone to contact me, it's been over a month since I ordered this product.",2/26/2011
US,13569904,RD4N15R5XTYF4,B000PEJJ4Y,288322828,Vetiver by Guerlain for Men 3 Piece Miniature Set To Go Includes: 0.5 oz Eau de Toilette Miniature + 0.95 oz Soothing After Shave Balm + 0.85 oz All-Over Shampoo,Beauty,5,5,5,N,Vintage. Get it while you can!,"As a scent-o-phile, this was a classic that just HAD to be tested for my collection. Visit basenotes-dot-net to read about the legacy of this fragrance. If you like Creed's version of Original Vetiver, but find it a bit too clean and light for a vetiver, you REALLY must try Guerlain's formulation. This set is not the newest recipe, but the previous one from the 90s. Apparently the newer version is a bit brighter, but not nearly as rich.<br /><br />This starts clean with a hint of lemon and grass clippings, but quickly dries down to an earthy and slightly mineralic cedar. Final dry down is to a rich and exceptionally warm woody oak-moss with a powdery overlay. Soapy-clean permeates throughout the entire range of the scent.  This is mature, masculine and a barbershop-clean classic. Makes Creed's version seem flat and incredibly overpriced.<br /><br />The EDT miniature is splash only (no spray). The aftershave lotion smells even warmer than the EDT, due to high oil content and no alcohol. The bath gel/shampoo is a bit chemical smelling at first, but complements the cologne well enough.",2/26/2011
US,13874371,R2LVV5PUKLZIJH,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,4,2,2,N,Good performer for the price,This dryer packs a lot of punch for a small footprint.  Light/small enough to travel.  Haven't tried the 220V option yet.,2/25/2011
US,12420188,R1GNB5WIMO25VK,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,3,3,N,Quick and Easy,"Conair is a great brand for hair dryers. My previous one was still going after 8 years but figured it was just time for an upgrade! This hair dryer is GREAT: heats up quickly, dries hair fast and really does have a comfortable grip. The cool air button gets cold fast too, and it's not very loud, even on high. Great quality product for the price!",2/25/2011
US,43379024,R2NDP4FPOFVR3C,B001JE2CJS,943337655,"turbo power 3200 twin turbo hair dryer, 36 ounce",Beauty,1,13,17,N,Received wrong product,"Ordered 2 of the 3500, but received the 3200, which was a lower model, lower priced, by mistake. Somehow, I don't believe that. I feel as if they were trying to see if I would notice the difference. Then when I asked for an exchange, they said they didn't have any more of the 3500s. Sounds fishy to me!",2/19/2011
US,49658729,R1WUXJR78Y9LMO,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,5,0,0,N,Awesome hair dryer,"I tested this hair dryer at a Ritz Carlton and loved it - didn't even unpack my own.  I ordered one upon my return and have been using it daily for over a month.  My short, permed hair stays shiny and does not dry out.  This dryer is fantastic!  The retracting cord works smoothly, too.",2/17/2011
US,44183113,R2WWS4UBM5ZQSX,B000R858R0,664218299,conair the power of pink ionic hair dryer,Beauty,3,1,2,N,Powerful,"Very nice hairdryer. It is a little heavy, but you get used to it after a while. Gives a lot of power, so your hair dries quickly. Concentrator is included, so it helps prevent frizz. My hair does get a little frizzy after this, but it is not as bad as with other hair dryers. There are 3 settings and a Cool Shot button.",2/17/2011
US,42400899,RTZTILWCYEUKC,B001MXWZFM,16483457,conair pro hair dryer,Beauty,4,0,0,N,Power/handling,"Bought this after using one elsewhere: has good weight, good power, dries fast, not too loud. Only down side, the director-nozzle falls off easily. Otherwise, a very good by.  NE",2/17/2011
US,42347875,R3A45X78U58YYK,B0009XH6VE,223051644,andis hangup 1600w wall mount hair dryer,Beauty,5,0,0,N,hair dryer,"This is a replacement wall mounted hair dryer.  I had one exactly like it that I mounted in my bathroom 13 years ago when we moved into our new home.  It is extremely handy and up out of the way.  I never have to deal with tangly cords or plugging it in.  It's powerful and efficient.  If it weren't awesome, I wouldn't have bought my second one.  You won't be disappointed.",2/17/2011
US,51838864,R1J5ZFFHCQSML5,B000LQB5YS,194533684,t3 bespoke labs 83888-se special edition evolution professional ionic ceramic tourmaline hair dryer,Beauty,5,1,1,N,The Best,"Ok Here goes. I will explain why this hair dryer is amazing not the circumstances. My two daughters with hair down to their but dry their hair in my wife & I's master bedroom bath. They get up in the morning about 1.5 hours before we do, to go to school. For years the last hour of our sleep was inturupted and we might as well have gotten up with them. This dryer makes 70% less noise & drys their hair in way way less than half the time. The air velocity & heat is not matched by anything out there. Trust me I have bought them all, looking for some peace & quiet in the morning. The velocity alone is triple that of any I have ever seen and the fact that at this air output you can still melt plastic (within 1 inch). They drop this thing every day, yes I hear it even over the use noise and it take a beating. I love this hair dryer even though I used it only 1 time (it dried my short/medium length hair in less than 1.5 minutes. With the other dryers, twenty plus minutes each to dry my girls hair now twenty minutes maybe total. I love this dryer and I only used it once.",2/14/2011
US,14641650,RA550SEVM0L7G,B002NGMEPI,932955324,hot tools professional 1061 hard hat 1200 watt salon hair dryer,Beauty,2,2,2,N,Don't expect too much of modern hair dryers,I've used hard hood hair dryers since the 1960s.  This Hot Tools Pro 1061 is so light weight and cheaply made it hardly stays on the table.  The only two settings are HIGH (which almost burns your scalp) and LOW (which takes way too long to dry your hair).  Also it's very difficult to dry the lower back of the hair.  I feel it's disappointing.,2/14/2011
US,38836116,R2IENYY6X0M1D5,B000X1MCW0,815035474,fhi heat platform nano salon pro 2000 powerful tourmaline ceramic hair dryer,Beauty,5,2,2,N,The best dryer,"I have fine dry frizzy hair, not straight not wavy. I used cheap dryers before and was very skeptical that any expensive dryer can make any difference. But I was wrong, this dryer DOES make a difference. With FHI Heat Nano it takes me just under 5 minutes to dry my hair and as result my hair looks great: it gives volume (with no gels or mousses), remove frizz and make it straight (with no iron).   Highly recommend this product.",2/11/2011
US,15055589,R3CG7K3IY52QVV,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),Beauty,4,0,0,N,nice hairdryer,"I was always a wash and wear kinda gal. But recently I had my hair straightened and the beautician suggested to blow dry out after washing.  She told me the Elchim Professional 2001 was the best and they last for a long time.  She had many years on her dryer and it is used lots everyday.  That sounded like the best option for me.  If I was going to invest, I wanted it to be good and have a long happy life.  It seems to be well balanced and has lots of power.  My thick hair is dry in 10 minutes.  I am very satisfied with my purchase and no regrets.  The product was delivered quickly.  I was suprised that the dryer was in a box with no packing to secure it inside.  I thought that was odd.  I am sure that it was bounced around from the wearhouse and across the nation by all who touched it.  That part did concern.  I hope it did not affect the life of my product.  Time will tell. But so far so good.",2/10/2011
US,48761845,R3O4TDBNL7BQ74,B0008ENT8I,868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish",Beauty,2,0,0,N,Worked for awhile,I loved it...while it worked.  It lasted about six months before it just ... died.  First it quit working on high and then it quit working all together.  I really like having a mounted hair dryer in my small space so I'll be looking for a new one. It simply won't be another one of these.,2/10/2011
